season,player_id,player_display_name,position,category,rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2013,00-0026176,Jordy Nelson,WR,fantasy_points,11,179.4,0,0,1,1,1,1
2013,00-0023500,Frank Gore,RB,fantasy_points,13,174.9,0,0,0,1,1,1
2013,00-0030496,Le'Veon Bell,RB,fantasy_points,14,171.9,0,0,0,1,1,1
2013,00-0022044,Andre Johnson,WR,fantasy_points,12,170.70000000000002,0,0,1,1,1,1
2013,00-0022803,Eli Manning,QB,fantasy_points,21,170.32,0,0,0,1,1,1
2013,00-0023459,Aaron Rodgers,QB,fantasy_points,22,169.44,0,0,0,1,1,1
2013,00-0029141,Alfred Morris,RB,fantasy_points,15,169.3,0,0,0,1,1,1
2013,00-0024226,Jay Cutler,QB,fantasy_points,23,168.64,0,0,0,1,1,1
2013,00-0030456,Giovani Bernard,RB,fantasy_points,16,166.9,0,0,0,1,1,1
2013,00-0023682,Ryan Fitzpatrick,QB,fantasy_points,24,166.66,0,0,0,1,1,1
2013,00-0026345,Pierre Garcon,WR,fantasy_points,13,164.5,0,0,0,1,1,1
2013,00-0023496,Vincent Jackson,WR,fantasy_points,14,164.4,0,0,0,1,1,1
2013,00-0027218,Joique Bell,RB,fantasy_points,17,163.70000000000002,0,0,0,1,1,1
2013,00-0026197,Chad Henne,QB,fantasy_points,25,161.34,0,0,0,0,1,1
2013,00-0022084,Anquan Boldin,WR,fantasy_points,15,161,0,0,0,1,1,1
2013,00-0024221,Vernon Davis,TE,fantasy_points,2,161,1,1,1,1,1,1
2013,00-0030520,Mike Glennon,QB,fantasy_points,26,158.02,0,0,0,0,1,1
2013,00-0030536,Zac Stacy,RB,fantasy_points,18,157.4,0,0,0,1,1,1
2013,00-0022921,Larry Fitzgerald,WR,fantasy_points,16,154.20000000000002,0,0,0,1,1,1
2013,00-0028067,Julius Thomas,TE,fantasy_points,3,150.8,1,1,1,1,1,1
2013,00-0030279,Keenan Allen,WR,fantasy_points,17,150.6,0,0,0,1,1,1
2013,00-0026019,Danny Woodhead,RB,fantasy_points,19,147.4,0,0,0,1,1,1
2013,00-0027150,Julian Edelman,WR,fantasy_points,18,146.7,0,0,0,1,1,1
2013,00-0024275,Maurice Jones-Drew,RB,fantasy_points,20,144.02,0,0,0,1,1,1
2013,00-0028825,Terrelle Pryor,WR,fantasy_points,19,143.52,0,0,0,1,1,1
2013,00-0029608,T.Y. Hilton,WR,fantasy_points,20,138.9,0,0,0,1,1,1
2013,00-0027996,Torrey Smith,WR,fantasy_points,21,138.8,0,0,0,1,1,1
2013,00-0027155,Rashad Jennings,RB,fantasy_points,21,138.5,0,0,0,1,1,1
2013,00-0022427,Wes Welker,WR,fantasy_points,22,137.8,0,0,0,1,1,1
2013,00-0029293,Marvin Jones,WR,fantasy_points,23,137.70000000000002,0,0,0,1,1,1
2013,00-0024242,DeAngelo Williams,RB,fantasy_points,22,137.6,0,0,0,1,1,1
2013,00-0024813,Pierre Thomas,RB,fantasy_points,23,136.20000000000002,0,0,0,1,1,1
2013,00-0021206,Josh McCown,QB,fantasy_points,27,136.06,0,0,0,0,1,1
2013,00-0006101,Tony Gonzalez,TE,fantasy_points,4,135.9,0,1,1,1,1,1
2013,00-0027758,Riley Cooper,WR,fantasy_points,24,135.5,0,0,0,1,1,1
2013,00-0029638,Michael Floyd,WR,fantasy_points,25,134.1,0,0,0,0,1,1
2013,00-0028040,Jordan Cameron,TE,fantasy_points,5,133.70000000000002,0,1,1,1,1,1
2013,00-0030526,EJ Manuel,QB,fantasy_points,28,133.48,0,0,0,0,1,1
2013,00-0022127,Jason Witten,TE,fantasy_points,6,133.1,0,1,1,1,1,1
2013,00-0026901,Mike Wallace,WR,fantasy_points,26,126.30000000000001,0,0,0,0,1,1
2013,00-0030287,Andre Ellington,RB,fantasy_points,24,126.3,0,0,0,1,1,1
2013,00-0026163,Rashard Mendenhall,RB,fantasy_points,25,126.10000000000001,0,0,0,0,1,1
2013,00-0027077,Brian Hartline,WR,fantasy_points,27,125.60000000000001,0,0,0,0,1,1
2013,00-0024466,Marques Colston,WR,fantasy_points,28,124.30000000000001,0,0,0,0,1,1
2013,00-0027003,Donald Brown,RB,fantasy_points,26,123.10000000000001,0,0,0,0,1,1
2013,00-0027891,Golden Tate,WR,fantasy_points,29,122.9,0,0,0,0,1,1
2013,00-0027265,Victor Cruz,WR,fantasy_points,30,121.80000000000001,0,0,0,0,1,1
2013,00-0027861,C.J. Spiller,RB,fantasy_points,27,121.80000000000001,0,0,0,0,1,1
2013,00-0026195,Ray Rice,RB,fantasy_points,28,120.10000000000001,0,0,0,0,1,1
2013,00-0029708,Kendall Wright,WR,fantasy_points,31,119.9,0,0,0,0,1,1
2013,00-0022811,Jerricho Cotchery,WR,fantasy_points,32,119.7,0,0,0,0,1,1
2013,00-0028112,Charles Clay,TE,fantasy_points,7,119.4,0,0,1,1,1,1
2013,00-0027325,LeGarrette Blount,RB,fantasy_points,29,119,0,0,0,0,1,1
2013,00-0027854,Sam Bradford,QB,fantasy_points,29,118.58,0,0,0,0,1,1
2013,00-0025418,Greg Olsen,TE,fantasy_points,8,117.60000000000001,0,0,1,1,1,1
2013,00-0028011,Stevan Ridley,RB,fantasy_points,30,117.5,0,0,0,0,1,1
2013,00-0026224,Harry Douglas,WR,fantasy_points,33,116.7,0,0,0,0,1,1
2013,00-0030578,Cordarrelle Patterson,RB,fantasy_points,31,116.7,0,0,0,0,1,1
2013,00-0025860,BenJarvus Green-Ellis,RB,fantasy_points,32,115.8,0,0,0,0,1,1
2013,00-0022736,Steven Jackson,RB,fantasy_points,33,115.4,0,0,0,0,1,1
2013,00-0023460,Jason Campbell,QB,fantasy_points,30,115.3,0,0,0,0,1,1
2013,00-0027685,Emmanuel Sanders,WR,fantasy_points,34,114.5,0,0,0,0,1,1
2013,00-0026182,Eddie Royal,WR,fantasy_points,35,113.2,0,0,0,0,1,1
2013,00-0029129,Rod Streater,WR,fantasy_points,36,112.5,0,0,0,0,1,1
2013,00-0027890,Ben Tate,RB,fantasy_points,34,111.10000000000001,0,0,0,0,1,1
2013,00-0023367,Nate Washington,WR,fantasy_points,37,109.9,0,0,0,0,0,1
2013,00-0028434,Doug Baldwin,WR,fantasy_points,38,108.4,0,0,0,0,0,1
2013,00-0023662,Matt Cassel,QB,fantasy_points,31,107.98,0,0,0,0,1,1
2013,00-0021547,Antonio Gates,TE,fantasy_points,9,107.2,0,0,1,1,1,1
2013,00-0027950,Christian Ponder,QB,fantasy_points,32,107.02000000000001,0,0,0,0,1,1
2013,00-0022787,Matt Schaub,QB,fantasy_points,33,104.8,0,0,0,0,1,1
2013,00-0023564,Darren Sproles,RB,fantasy_points,35,104.4,0,0,0,0,1,1
2013,00-0024267,Greg Jennings,WR,fantasy_points,39,104.4,0,0,0,0,0,1
2013,00-0028064,Bilal Powell,RB,fantasy_points,36,104.10000000000001,0,0,0,0,1,1
2013,00-0030542,Terrance Williams,WR,fantasy_points,40,104,0,0,0,0,0,1
2013,00-0026201,Martellus Bennett,TE,fantasy_points,10,103.9,0,0,1,1,1,1
2013,00-0028986,Case Keenum,QB,fantasy_points,34,103.60000000000001,0,0,0,0,1,1
2013,00-0027531,Chris Ivory,RB,fantasy_points,37,102.3,0,0,0,0,0,1
2013,00-0020245,Mike Vick,QB,fantasy_points,35,101.2,0,0,0,0,1,1
2013,00-0027946,Jake Locker,QB,fantasy_points,36,99.74,0,0,0,0,1,1
2013,00-0028086,Denarius Moore,WR,fantasy_points,41,99.5,0,0,0,0,0,1
2013,00-0020337,Steve Smith,WR,fantasy_points,42,98.5,0,0,0,0,0,1
2013,00-0029615,Lamar Miller,RB,fantasy_points,38,97.9,0,0,0,0,0,1
2013,00-0025465,James Jones,WR,fantasy_points,43,97.7,0,0,0,0,0,1
2013,00-0025410,Dwayne Bowe,WR,fantasy_points,44,97.30000000000001,0,0,0,0,0,1
2013,00-0029262,Rueben Randle,WR,fantasy_points,45,97.10000000000001,0,0,0,0,0,1
2013,00-0030400,Marlon Brown,WR,fantasy_points,46,96.2,0,0,0,0,0,1
2013,00-0028052,Cecil Shorts,WR,fantasy_points,47,95.7,0,0,0,0,0,1
2013,00-0029384,Bobby Rainey,RB,fantasy_points,39,95.2,0,0,0,0,0,1
2013,00-0027061,Jared Cook,TE,fantasy_points,11,95.10000000000001,0,0,1,1,1,1
2013,00-0030085,Kenny Stills,WR,fantasy_points,48,95.10000000000001,0,0,0,0,0,1
2013,00-0027681,Brandon LaFell,WR,fantasy_points,49,94.2,0,0,0,0,0,0
2013,00-0024389,Delanie Walker,TE,fantasy_points,12,93.1,0,0,1,1,1,1
2013,00-0030525,Tavon Austin,WR,fantasy_points,50,90.9,0,0,0,0,0,0
2013,00-0030564,DeAndre Hopkins,WR,fantasy_points,51,90.2,0,0,0,0,0,0
2013,00-0029677,Brandon Weeden,QB,fantasy_points,37,89.64,0,0,0,0,0,1
2013,00-0027005,Hakeem Nicks,WR,fantasy_points,52,89.60000000000001,0,0,0,0,0,0
2013,00-0028083,Jacquizz Rodgers,RB,fantasy_points,40,89.3,0,0,0,0,0,1
2013,00-0029697,Coby Fleener,TE,fantasy_points,13,88.8,0,0,0,1,1,1
2013,00-0025396,Ted Ginn,WR,fantasy_points,53,88.5,0,0,0,0,0,0
2013,00-0030522,Montee Ball,RB,fantasy_points,41,88.4,0,0,0,0,0,1
2013,00-0027994,Shane Vereen,RB,fantasy_points,42,87.5,0,0,0,0,0,1
2013,00-0029910,Timothy Wright,TE,fantasy_points,14,87.3,0,0,0,1,1,1
2013,00-0023462,Roddy White,WR,fantasy_points,54,87.10000000000001,0,0,0,0,0,0
2013,00-0026796,Arian Foster,RB,fantasy_points,43,86.5,0,0,0,0,0,1
2013,00-0029051,Jarrett Boykin,WR,fantasy_points,55,86.10000000000001,0,0,0,0,0,0
2013,00-0024264,Kellen Clemens,QB,fantasy_points,38,85.32000000000001,0,0,0,0,0,1
2013,00-0025549,Brent Celek,TE,fantasy_points,15,84.2,0,0,0,1,1,1
2013,00-0027656,Rob Gronkowski,TE,fantasy_points,16,83.2,0,0,0,1,1,1
2013,00-0028000,Daniel Thomas,RB,fantasy_points,44,82.9,0,0,0,0,0,1
2013,00-0027718,Garrett Graham,TE,fantasy_points,17,82.5,0,0,0,1,1,1
2013,00-0027791,James Starks,RB,fantasy_points,45,82.2,0,0,0,0,0,1
2013,00-0026144,Darren McFadden,RB,fantasy_points,46,81.34,0,0,0,0,0,1
2013,00-0030431,Robert Woods,WR,fantasy_points,56,80.30000000000001,0,0,0,0,0,0
2013,00-0026364,Steve Johnson,WR,fantasy_points,57,78.7,0,0,0,0,0,0
2013,00-0026186,Jerome Simpson,WR,fantasy_points,58,78.60000000000001,0,0,0,0,0,0
2013,00-0030419,Matt McGloin,QB,fantasy_points,39,78.58,0,0,0,0,0,1
2013,00-0028043,Roy Helu,RB,fantasy_points,47,76.5,0,0,0,0,0,1
2013,00-0027135,Brandon Myers,TE,fantasy_points,18,76.2,0,0,0,1,1,1
2013,00-0030540,Aaron Dobson,WR,fantasy_points,59,75.9,0,0,0,0,0,0
2013,00-0027651,Dexter McCluster,WR,fantasy_points,60,75.6,0,0,0,0,0,0
2013,00-0025516,Scott Chandler,TE,fantasy_points,19,75.5,0,0,0,1,1,1
2013,00-0026035,Danny Amendola,WR,fantasy_points,61,75.4,0,0,0,0,0,0
2013,00-0028002,Randall Cobb,WR,fantasy_points,62,75.1,0,0,0,0,0,0
2013,00-0027094,Andre Brown,RB,fantasy_points,48,73.5,0,0,0,0,0,1
2013,00-0026349,Matt Flynn,QB,fantasy_points,40,72.18,0,0,0,0,0,1
2013,00-0028091,Jeremy Kerley,WR,fantasy_points,63,71.4,0,0,0,0,0,0
2013,00-0030061,Zach Ertz,TE,fantasy_points,20,70.9,0,0,0,1,1,1
2013,00-0030000,Kenbrell Thompkins,WR,fantasy_points,64,70.60000000000001,0,0,0,0,0,0
2013,00-0026173,Donnie Avery,WR,fantasy_points,65,70.2,0,0,0,0,0,0
2013,00-0030472,Jordan Reed,TE,fantasy_points,21,69.7,0,0,0,1,1,1
2013,00-0025425,Zach Miller,TE,fantasy_points,22,68.7,0,0,0,1,1,1
2013,00-0027944,Julio Jones,WR,fantasy_points,66,68.7,0,0,0,0,0,0
2013,00-0027156,Tiquan Underwood,WR,fantasy_points,67,68,0,0,0,0,0,0
2013,00-0027140,Chris Ogbonnaya,RB,fantasy_points,49,66.30000000000001,0,0,0,0,0,0
2013,00-0029264,Bernard Pierce,RB,fantasy_points,50,66,0,0,0,0,0,0
2013,00-0020498,Reggie Wayne,WR,fantasy_points,68,64.8,0,0,0,0,0,0
2013,00-0029883,Joseph Fauria,TE,fantasy_points,23,64.7,0,0,0,1,1,1
2013,00-0030514,Mychal Rivera,TE,fantasy_points,24,64.7,0,0,0,1,1,1
2013,00-0028016,Austin Pettis,WR,fantasy_points,69,63.9,0,0,0,0,0,0
2013,00-0027321,Jeff Cumberland,TE,fantasy_points,25,63.800000000000004,0,0,0,0,1,1
2013,00-0027873,Jermaine Gresham,TE,fantasy_points,26,63.800000000000004,0,0,0,0,1,1
2013,00-0025460,Jacoby Jones,WR,fantasy_points,70,63.5,0,0,0,0,0,0
2013,00-0023465,Heath Miller,TE,fantasy_points,27,63.300000000000004,0,0,0,0,1,1
2013,00-0029572,Jarius Wright,WR,fantasy_points,71,61.4,0,0,0,0,0,0
2013,00-0029239,Brandon Bolden,RB,fantasy_points,51,60.300000000000004,0,0,0,0,0,0
2013,00-0030280,Knile Davis,RB,fantasy_points,52,59.7,0,0,0,0,0,0
2013,00-0030550,Ace Sanders,WR,fantasy_points,72,59.64,0,0,0,0,0,0
2013,00-0030521,Justin Hunter,WR,fantasy_points,73,59.4,0,0,0,0,0,0
2013,00-0027691,Andre Roberts,WR,fantasy_points,74,59.1,0,0,0,0,0,0
2013,00-0028053,Kendall Hunter,RB,fantasy_points,53,59.1,0,0,0,0,0,0
2013,00-0028045,Kris Durham,WR,fantasy_points,75,59.00000000000001,0,0,0,0,0,0
2013,00-0027253,Thad Lewis,QB,fantasy_points,41,58.88,0,0,0,0,0,1
2013,00-0029159,Jermaine Kearse,WR,fantasy_points,76,58.6,0,0,0,0,0,0
2013,00-0027997,Greg Little,WR,fantasy_points,77,58.50000000000001,0,0,0,0,0,0
2013,00-0029613,Doug Martin,RB,fantasy_points,54,58.2,0,0,0,0,0,0
2013,00-0029632,Mohamed Sanu,WR,fantasy_points,78,58.1,0,0,0,0,0,0
2013,00-0024243,Marcedes Lewis,TE,fantasy_points,28,57.9,0,0,0,0,1,1
2013,00-0020494,Santana Moss,WR,fantasy_points,79,57.7,0,0,0,0,0,0
2013,00-0023310,Lance Moore,WR,fantasy_points,80,57.7,0,0,0,0,0,0
2013,00-0026899,Shonn Greene,RB,fantasy_points,55,57.400000000000006,0,0,0,0,0,0
2013,00-0029580,Rishard Matthews,WR,fantasy_points,81,56.800000000000004,0,0,0,0,0,0
2013,00-0028021,Jerrel Jernigan,WR,fantasy_points,82,56.6,0,0,0,0,0,0
2013,00-0030549,Tyler Eifert,TE,fantasy_points,29,56.5,0,0,0,0,1,1
2013,00-0029614,Chris Givens,WR,fantasy_points,83,55.7,0,0,0,0,0,0
2013,00-0029275,Ladarius Green,TE,fantasy_points,30,55.6,0,0,0,0,1,1
2013,00-0028017,Leonard Hankerson,WR,fantasy_points,84,55.5,0,0,0,0,0,0
2013,00-0028121,Jordan Todman,RB,fantasy_points,56,55.2,0,0,0,0,0,0
2013,00-0024324,Jason Avant,WR,fantasy_points,85,54.7,0,0,0,0,0,0
2013,00-0029155,Mike Brown,WR,fantasy_points,86,54.6,0,0,0,0,0,0
2013,00-0027322,David Nelson,WR,fantasy_points,87,54.300000000000004,0,0,0,0,0,0
2013,00-0029429,Bryce Brown,RB,fantasy_points,57,53.8,0,0,0,0,0,0
2013,00-0028020,Vincent Brown,WR,fantasy_points,88,53.2,0,0,0,0,0,0
2013,00-0022165,Dallas Clark,TE,fantasy_points,31,52.300000000000004,0,0,0,0,1,1
2013,00-0024240,Santonio Holmes,WR,fantasy_points,89,51.6,0,0,0,0,0,0
2013,00-0026996,Brandon Pettigrew,TE,fantasy_points,32,51.6,0,0,0,0,1,1
2013,00-0028007,Rob Housler,TE,fantasy_points,33,51.400000000000006,0,0,0,0,1,1
2013,00-0027966,Mark Ingram,RB,fantasy_points,58,51.4,0,0,0,0,0,0
2013,00-0021999,Nate Burleson,WR,fantasy_points,90,51.300000000000004,0,0,0,0,0,0
2013,00-0022922,Kellen Winslow,TE,fantasy_points,34,50.800000000000004,0,0,0,0,1,1
2013,00-0026937,Brandon Gibson,WR,fantasy_points,91,50.6,0,0,0,0,0,0
2013,00-0026210,Earl Bennett,WR,fantasy_points,92,50.300000000000004,0,0,0,0,0,0
2013,00-0026000,Davone Bess,WR,fantasy_points,93,50.2,0,0,0,0,0,0
2013,00-0027985,Lance Kendricks,TE,fantasy_points,35,49.8,0,0,0,0,1,1
2013,00-0022178,Willis McGahee,RB,fantasy_points,59,49.7,0,0,0,0,0,0
2013,00-0027981,Kyle Rudolph,TE,fantasy_points,36,49.300000000000004,0,0,0,0,1,1
2013,00-0028263,Andre Holmes,WR,fantasy_points,94,49.1,0,0,0,0,0,0
2013,00-0029000,Cole Beasley,WR,fantasy_points,95,48.800000000000004,0,0,0,0,0,0
2013,00-0025487,Michael Bush,RB,fantasy_points,60,48.5,0,0,0,0,0,0
2013,00-0028116,Aldrick Robinson,WR,fantasy_points,96,48.1,0,0,0,0,0,0
2013,00-0026231,Jermichael Finley,TE,fantasy_points,37,48,0,0,0,0,0,1
2013,00-0029660,Trevor Graham,WR,fantasy_points,97,47.5,0,0,0,0,0,0
2013,00-0029707,Justin Blackmon,WR,fantasy_points,98,47.400000000000006,0,0,0,0,0,0
2013,00-0023545,Brandon Jacobs,RB,fantasy_points,61,47.1,0,0,0,0,0,0
2013,00-0027888,Toby Gerhart,RB,fantasy_points,62,47.1,0,0,0,0,0,0
2013,00-0030068,Marquise Goodwin,WR,fantasy_points,99,45.6,0,0,0,0,0,0
2013,00-0025414,Robert Meachem,WR,fantasy_points,100,44.300000000000004,0,0,0,0,0,0
2013,00-0026367,Peyton Hillis,RB,fantasy_points,63,44.3,0,0,0,0,0,0
2013,00-0029415,Keshawn Martin,WR,fantasy_points,101,43.300000000000004,0,0,0,0,0,0
2013,00-0024313,Owen Daniels,TE,fantasy_points,38,43.2,0,0,0,0,0,1
2013,00-0027753,Andrew Quarless,TE,fantasy_points,39,43.2,0,0,0,0,0,1
2013,00-0029391,Sean McGrath,TE,fantasy_points,40,42.2,0,0,0,0,0,1
2013,00-0029640,Brian Quick,WR,fantasy_points,102,42.2,0,0,0,0,0,0
2013,00-0026983,Darrius Heyward-Bey,WR,fantasy_points,103,41.5,0,0,0,0,0,0
2013,00-0027215,Logan Paulsen,TE,fantasy_points,41,40.7,0,0,0,0,0,1
2013,00-0026178,John Carlson,TE,fantasy_points,42,40.400000000000006,0,0,0,0,0,1
2013,00-0026625,Brian Hoyer,QB,fantasy_points,42,40.199999999999996,0,0,0,0,0,1
2013,00-0027725,Clay Harbor,TE,fantasy_points,43,39.2,0,0,0,0,0,1
2013,00-0025431,Sidney Rice,WR,fantasy_points,104,39.1,0,0,0,0,0,0
2013,00-0026780,Kevin Ogletree,WR,fantasy_points,105,38.9,0,0,0,0,0,0
2013,00-0026237,Andre Caldwell,WR,fantasy_points,106,38.7,0,0,0,0,0,0
2013,00-0028995,Stephen Hill,WR,fantasy_points,107,38.2,0,0,0,0,0,0
2013,00-0024268,Anthony Fasano,TE,fantasy_points,44,38,0,0,0,0,0,1
2013,00-0029795,Benny Cunningham,RB,fantasy_points,64,38,0,0,0,0,0,0
2013,00-0029033,Griff Whalen,WR,fantasy_points,108,37.9,0,0,0,0,0,0
2013,00-0030391,Mike James,RB,fantasy_points,65,37.88,0,0,0,0,0,0
2013,00-0029683,Ronnie Hillman,RB,fantasy_points,66,37.7,0,0,0,0,0,0
2013,00-0028061,Tandon Doss,WR,fantasy_points,109,36.5,0,0,0,0,0,0
2013,00-0025439,Brian Leonard,RB,fantasy_points,67,36.1,0,0,0,0,0,0
2013,00-0029731,Fozzy Whittaker,RB,fantasy_points,68,35.4,0,0,0,0,0,0
2013,00-0025637,Ahmad Bradshaw,RB,fantasy_points,69,34.800000000000004,0,0,0,0,0,0
2013,00-0029317,Edwin Baker,RB,fantasy_points,70,34.800000000000004,0,0,0,0,0,0
2013,00-0022943,Benjamin Watson,TE,fantasy_points,45,34.6,0,0,0,0,0,1
2013,00-0030388,Joseph Randle,RB,fantasy_points,71,34.5,0,0,0,0,0,0
2013,00-0026986,Michael Crabtree,WR,fantasy_points,110,34.400000000000006,0,0,0,0,0,0
2013,00-0028595,Scott Tolzien,QB,fantasy_points,43,34.18,0,0,0,0,0,1
2013,00-0028198,Matt Asiata,RB,fantasy_points,72,33.900000000000006,0,0,0,0,0,0
2013,00-0029438,Chris Polk,RB,fantasy_points,73,33.9,0,0,0,0,0,0
2013,00-0027702,Mike Williams,WR,fantasy_points,111,33.6,0,0,0,0,0,0
2013,00-0028307,Drew Davis,WR,fantasy_points,112,33.6,0,0,0,0,0,0
2013,00-0029612,Daryl Richardson,RB,fantasy_points,74,33.6,0,0,0,0,0,0
2013,00-0029604,Kirk Cousins,QB,fantasy_points,44,33.56,0,0,0,0,0,1
2013,00-0027675,Ed Dickson,TE,fantasy_points,46,33.300000000000004,0,0,0,0,0,1
2013,00-0030089,Luke Willson,TE,fantasy_points,47,33.2,0,0,0,0,0,1
2013,00-0029273,Robert Turbin,RB,fantasy_points,75,32.4,0,0,0,0,0,0
2013,00-0030532,Stedman Bailey,WR,fantasy_points,113,31.900000000000002,0,0,0,0,0,0
2013,00-0027825,Jim Dray,TE,fantasy_points,48,31.5,0,0,0,0,0,1
2013,00-0030043,Da'Rick Rogers,WR,fantasy_points,114,31.200000000000003,0,0,0,0,0,0
2013,00-0026993,Josh Freeman,QB,fantasy_points,45,30.44,0,0,0,0,0,1
2013,00-0030108,Ryan Griffin,TE,fantasy_points,49,30.400000000000002,0,0,0,0,0,0
2013,00-0028606,Kerry Taylor,WR,fantasy_points,115,28.9,0,0,0,0,0,0
2013,00-0028249,Jeremy Ross,WR,fantasy_points,116,28.7,0,0,0,0,0,0
2013,00-0030348,Khiry Robinson,RB,fantasy_points,76,28.400000000000002,0,0,0,0,0,0
2013,00-0029548,LaVon Brazill,WR,fantasy_points,117,28.1,0,0,0,0,0,0
2013,00-0023437,Ronnie Brown,RB,fantasy_points,77,27.700000000000003,0,0,0,0,0,0
2013,00-0026855,Antone Smith,RB,fantasy_points,78,27.5,0,0,0,0,0,0
2013,00-0028114,Dwayne Harris,WR,fantasy_points,118,26.6,0,0,0,0,0,0
2013,00-0027786,Jonathan Dwyer,RB,fantasy_points,79,26.1,0,0,0,0,0,0
2013,00-0030544,Gavin Escobar,TE,fantasy_points,50,25.400000000000002,0,0,0,0,0,0
2013,00-0029778,Darius Johnson,WR,fantasy_points,119,25,0,0,0,0,0,0
2013,00-0026281,Gary Barnidge,TE,fantasy_points,51,24.700000000000003,0,0,0,0,0,0
2013,00-0029311,Junior Hemingway,WR,fantasy_points,120,24.5,0,0,0,0,0,0
2013,00-0023921,Miles Austin,WR,fantasy_points,121,24.400000000000002,0,0,0,0,0,0
2013,00-0026267,Jacob Tamme,TE,fantasy_points,52,24.4,0,0,0,0,0,0
2013,00-0025701,Jackie Battle,RB,fantasy_points,80,23.8,0,0,0,0,0,0
2013,00-0028159,Da'Rel Scott,RB,fantasy_points,81,23.5,0,0,0,0,0,0
