season,gsis_id,player_name,position,category,rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2020,00-0020531,Drew Brees,QB,fantasy_points,21,209.48,0,0,0,1,1,1
2020,00-0030506,Travis Kelce,TE,fantasy_points,1,207.76,1,1,1,1,1,1
2020,00-0031588,Stefon Diggs,WR,fantasy_points,3,201.6,1,1,1,1,1,1
2020,00-0035831,James Robinson,RB,fantasy_points,7,201.4,0,0,1,1,1,1
2020,00-0032950,Carson Wentz,QB,fantasy_points,22,198.4,0,0,0,1,1,1
2020,00-0035700,Josh Jacobs,RB,fantasy_points,8,198.3,0,0,1,1,1,1
2020,00-0034791,Nick Chubb,RB,fantasy_points,9,191.7,0,0,1,1,1,1
2020,00-0034837,Calvin Ridley,WR,fantasy_points,4,191.5,0,1,1,1,1,1
2020,00-0035640,DK Metcalf,WR,fantasy_points,5,188.3,0,1,1,1,1,1
2020,00-0036322,Justin Jefferson,WR,fantasy_points,6,186.2,0,1,1,1,1,1
2020,00-0035704,Drew Lock,QB,fantasy_points,23,181.32,0,0,0,1,1,1
2020,00-0033923,Kareem Hunt,RB,fantasy_points,10,180.5,0,0,1,1,1,1
2020,00-0035710,Daniel Jones,QB,fantasy_points,24,180.02,0,0,0,1,1,1
2020,00-0030035,Adam Thielen,WR,fantasy_points,7,180,0,0,1,1,1,1
2020,00-0031408,Mike Evans,WR,fantasy_points,8,178.6,0,0,1,1,1,1
2020,00-0035676,A.J. Brown,WR,fantasy_points,9,177.5,0,0,1,1,1,1
2020,00-0036442,Joe Burrow,QB,fantasy_points,25,173.72,0,0,0,0,1,1
2020,00-0030564,DeAndre Hopkins,WR,fantasy_points,10,172.8,0,0,1,1,1,1
2020,00-0033045,Ezekiel Elliott,RB,fantasy_points,11,171.7,0,0,1,1,1,1
2020,00-0031610,Darren Waller,TE,fantasy_points,2,171.6,1,1,1,1,1,1
2020,00-0033118,Kenyan Drake,RB,fantasy_points,12,167.2,0,0,1,1,1,1
2020,00-0032144,Melvin Gordon,RB,fantasy_points,13,166.4,0,0,0,1,1,1
2020,00-0036328,Antonio Gibson,RB,fantasy_points,14,166.2,0,0,0,1,1,1
2020,00-0032211,Tyler Lockett,WR,fantasy_points,11,165.4,0,0,1,1,1,1
2020,00-0031428,Allen Robinson,WR,fantasy_points,12,160.9,0,0,1,1,1,1
2020,00-0035289,Gardner Minshew,QB,fantasy_points,26,159.66,0,0,0,0,1,1
2020,00-0034816,Ronald Jones,RB,fantasy_points,15,158.3,0,0,0,1,1,1
2020,00-0033869,Mitchell Trubisky,QB,fantasy_points,27,153.7,0,0,0,0,1,1
2020,00-0030431,Robert Woods,WR,fantasy_points,13,153.1,0,0,0,1,1,1
2020,00-0036326,Chase Claypool,WR,fantasy_points,14,152.9,0,0,0,1,1,1
2020,00-0023682,Ryan Fitzpatrick,QB,fantasy_points,28,152.74,0,0,0,0,1,1
2020,00-0029293,Marvin Jones,WR,fantasy_points,15,151.8,0,0,0,1,1,1
2020,00-0031236,Brandin Cooks,WR,fantasy_points,16,151,0,0,0,1,1,1
2020,00-0033594,Chris Carson,RB,fantasy_points,16,150.8,0,0,0,1,1,1
2020,00-0036158,J.K. Dobbins,RB,fantasy_points,17,150.5,0,0,0,1,1,1
2020,00-0033357,Taysom Hill,TE,fantasy_points,3,148.62,1,1,1,1,1,1
2020,00-0032063,Mike Davis,RB,fantasy_points,18,147.5,0,0,0,1,1,1
2020,00-0032187,David Johnson,RB,fantasy_points,19,146.5,0,0,0,1,1,1
2020,00-0034827,D.J. Moore,WR,fantasy_points,17,145.5,0,0,0,1,1,1
2020,00-0030279,Keenan Allen,WR,fantasy_points,18,145.1,0,0,0,1,1,1
2020,00-0031544,Amari Cooper,WR,fantasy_points,19,144.8,0,0,0,1,1,1
2020,00-0036275,D'Andre Swift,RB,fantasy_points,20,143.8,0,0,0,1,1,1
2020,00-0036358,CeeDee Lamb,WR,fantasy_points,20,143.7,0,0,0,1,1,1
2020,00-0035243,Miles Sanders,RB,fantasy_points,21,142.4,0,0,0,1,1,1
2020,00-0036360,Clyde Edwards-Helaire,RB,fantasy_points,22,140,0,0,0,1,1,1
2020,00-0032241,Todd Gurley,RB,fantasy_points,23,138.2,0,0,0,1,1,1
2020,00-0031549,Nelson Agholor,WR,fantasy_points,21,137.6,0,0,0,1,1,1
2020,00-0033857,JuJu Smith-Schuster,WR,fantasy_points,22,137.1,0,0,0,1,1,1
2020,00-0035659,Terry McLaurin,WR,fantasy_points,23,136.8,0,0,0,1,1,1
2020,00-0027973,Andy Dalton,QB,fantasy_points,29,135.9,0,0,0,0,1,1
2020,00-0033127,Will Fuller,WR,fantasy_points,24,135.9,0,0,0,1,1,1
2020,00-0035216,Diontae Johnson,WR,fantasy_points,25,135.8,0,0,0,0,1,1
2020,00-0036212,Tua Tagovailoa,QB,fantasy_points,30,135.46,0,0,0,0,1,1
2020,00-0033282,Curtis Samuel,WR,fantasy_points,26,135.1,0,0,0,0,1,1
2020,00-0033077,Dak Prescott,QB,fantasy_points,31,134.64,0,0,0,0,1,1
2020,00-0034869,Sam Darnold,QB,fantasy_points,32,134.02,0,0,0,0,1,1
2020,00-0034367,Nyheim Hines,RB,fantasy_points,24,130.2,0,0,0,1,1,1
2020,00-0033553,James Conner,RB,fantasy_points,25,129.6,0,0,0,0,1,1
2020,00-0034115,Jeffery Wilson,RB,fantasy_points,26,129.3,0,0,0,0,1,1
2020,00-0032688,Robby Anderson,WR,fantasy_points,27,129.1,0,0,0,0,1,1
2020,00-0036410,Tee Higgins,WR,fantasy_points,28,127.6,0,0,0,0,1,1
2020,00-0033871,Corey Davis,WR,fantasy_points,29,126.4,0,0,0,0,1,1
2020,00-0033921,Chris Godwin,WR,fantasy_points,30,126,0,0,0,0,1,1
2020,00-0029000,Cole Beasley,WR,fantasy_points,31,125.5,0,0,0,0,1,1
2020,00-0035662,Marquise Brown,WR,fantasy_points,32,125,0,0,0,0,1,1
2020,00-0033757,Robert Tonyan,TE,fantasy_points,4,124.6,0,1,1,1,1,1
2020,00-0036261,Brandon Aiyuk,WR,fantasy_points,33,124.5,0,0,0,0,1,1
2020,00-0035311,Myles Gaskin,RB,fantasy_points,27,123.2,0,0,0,0,1,1
2020,00-0034184,Gus Edwards,RB,fantasy_points,28,119.2,0,0,0,0,1,1
2020,00-0033908,Cooper Kupp,WR,fantasy_points,34,118.7,0,0,0,0,1,1
2020,00-0033319,Nick Mullens,QB,fantasy_points,33,116.28,0,0,0,0,1,1
2020,00-0031382,Jarvis Landry,WR,fantasy_points,35,115.96,0,0,0,0,1,1
2020,00-0033950,Wayne Gallman,RB,fantasy_points,29,115.6,0,0,0,0,1,1
2020,00-0034681,Chase Edmonds,RB,fantasy_points,30,115,0,0,0,0,1,1
2020,00-0034764,Michael Gallup,WR,fantasy_points,36,114.3,0,0,0,0,1,1
2020,00-0035664,Darrell Henderson,RB,fantasy_points,31,113.9,0,0,0,0,1,1
2020,00-0033009,Tyler Boyd,WR,fantasy_points,37,113.64,0,0,0,0,0,1
2020,00-0030513,Latavius Murray,RB,fantasy_points,32,113.2,0,0,0,0,1,1
2020,00-0031941,Jamison Crowder,WR,fantasy_points,38,113.02,0,0,0,0,0,1
2020,00-0025394,Adrian Peterson,RB,fantasy_points,33,112.5,0,0,0,0,1,1
2020,00-0034753,Mark Andrews,TE,fantasy_points,5,112.1,0,1,1,1,1,1
2020,00-0032602,J.D. McKissic,RB,fantasy_points,34,111.4,0,0,0,0,1,1
2020,00-0033699,Austin Ekeler,RB,fantasy_points,35,111.3,0,0,0,0,1,1
2020,00-0030456,Giovani Bernard,RB,fantasy_points,36,111.1,0,0,0,0,1,1
2020,00-0033375,Tim Patrick,WR,fantasy_points,39,110.2,0,0,0,0,0,1
2020,00-0034411,Russell Gage,WR,fantasy_points,40,109.06,0,0,0,0,0,1
2020,00-0035229,T.J. Hockenson,TE,fantasy_points,6,108.3,0,1,1,1,1,1
2020,00-0029608,T.Y. Hilton,WR,fantasy_points,41,108.2,0,0,0,0,0,1
2020,00-0036389,Jalen Hurts,QB,fantasy_points,34,108.14,0,0,0,0,1,1
2020,00-0034829,Mike Gesicki,TE,fantasy_points,7,106.3,0,0,1,1,1,1
2020,00-0033536,Mike Williams,WR,fantasy_points,42,105.7,0,0,0,0,0,1
2020,00-0035250,Devin Singletary,RB,fantasy_points,37,105.6,0,0,0,0,0,1
2020,00-0036407,Jerry Jeudy,WR,fantasy_points,43,105.6,0,0,0,0,0,1
2020,00-0031260,Logan Thomas,TE,fantasy_points,8,104.62,0,0,1,1,1,1
2020,00-0027656,Rob Gronkowski,TE,fantasy_points,9,104.3,0,0,1,1,1,1
2020,00-0034272,Marquez Valdes-Scantling,WR,fantasy_points,44,104.3,0,0,0,0,0,1
2020,00-0029567,Nick Foles,QB,fantasy_points,35,104.18,0,0,0,0,1,1
2020,00-0027685,Emmanuel Sanders,WR,fantasy_points,45,103.8,0,0,0,0,0,1
2020,00-0031547,DeVante Parker,WR,fantasy_points,46,103.3,0,0,0,0,0,1
2020,00-0036196,Gabe Davis,WR,fantasy_points,47,101.9,0,0,0,0,0,1
2020,00-0034777,D.J. Chark,WR,fantasy_points,48,100.6,0,0,0,0,0,1
2020,00-0033681,Keelan Cole,WR,fantasy_points,49,100.4,0,0,0,0,0,0
2020,00-0033858,Jonnu Smith,TE,fantasy_points,10,99.2,0,0,1,1,1,1
2020,00-0036268,Laviska Shenault,WR,fantasy_points,50,99.1,0,0,0,0,0,0
2020,00-0034775,Christian Kirk,WR,fantasy_points,51,98.4,0,0,0,0,0,0
2020,00-0032385,Sterling Shepard,WR,fantasy_points,52,96.5,0,0,0,0,0,0
2020,00-0033948,Jamaal Williams,RB,fantasy_points,38,96.1,0,0,0,0,0,1
2020,00-0033856,Leonard Fournette,RB,fantasy_points,39,96,0,0,0,0,0,1
2020,00-0027944,Julio Jones,WR,fantasy_points,53,95.1,0,0,0,0,0,0
2020,00-0027696,Jimmy Graham,TE,fantasy_points,11,93.6,0,0,1,1,1,1
2020,00-0031376,Jerick McKinnon,RB,fantasy_points,40,93.2,0,0,0,0,0,1
2020,00-0034830,Hayden Hurst,TE,fantasy_points,12,93.1,0,0,1,1,1,1
2020,00-0033251,Zach Pascal,WR,fantasy_points,54,92.9,0,0,0,0,0,0
2020,00-0035261,Tony Pollard,RB,fantasy_points,41,92.8,0,0,0,0,0,1
2020,00-0036309,Darnell Mooney,WR,fantasy_points,55,91.1,0,0,0,0,0,0
2020,00-0035535,Darius Slayton,WR,fantasy_points,56,91,0,0,0,0,0,0
2020,00-0036414,Cam Akers,RB,fantasy_points,42,90.8,0,0,0,0,0,1
2020,00-0027061,Jared Cook,TE,fantasy_points,13,90.4,0,0,0,1,1,1
2020,00-0035140,Mecole Hardman,WR,fantasy_points,57,89.1,0,0,0,0,0,0
2020,00-0036251,Zack Moss,RB,fantasy_points,43,87.6,0,0,0,0,0,1
2020,00-0035644,Noah Fant,TE,fantasy_points,14,87.3,0,0,0,1,1,1
2020,00-0035657,Damien Harris,RB,fantasy_points,44,86.3,0,0,0,0,0,1
2020,00-0031806,Malcolm Brown,RB,fantasy_points,45,86.1,0,0,0,0,0,1
2020,00-0031387,Eric Ebron,TE,fantasy_points,15,85.8,0,0,0,1,1,1
2020,00-0033090,Hunter Henry,TE,fantasy_points,16,85.3,0,0,0,1,1,1
2020,00-0023500,Frank Gore,RB,fantasy_points,46,84.2,0,0,0,0,0,1
2020,00-0033110,Tyler Higbee,TE,fantasy_points,17,84.2,0,0,0,1,1,1
2020,00-0032977,Rashard Higgins,WR,fantasy_points,58,83.9,0,0,0,0,0,0
2020,00-0033589,David Moore,WR,fantasy_points,59,83.8,0,0,0,0,0,0
2020,00-0031687,Raheem Mostert,RB,fantasy_points,47,83.7,0,0,0,0,0,1
2020,00-0034960,Jakobi Meyers,WR,fantasy_points,60,83.52,0,0,0,0,0,0
2020,00-0034383,Dalton Schultz,TE,fantasy_points,18,83.5,0,0,0,1,1,1
2020,00-0030288,Rex Burkhead,RB,fantasy_points,48,82.6,0,0,0,0,0,1
2020,00-0033307,Kendrick Bourne,WR,fantasy_points,61,80.7,0,0,0,0,0,0
2020,00-0033733,Greg Ward,WR,fantasy_points,62,80.1,0,0,0,0,0,0
2020,00-0033897,Joe Mixon,RB,fantasy_points,49,78.6,0,0,0,0,0,0
2020,00-0033881,Evan Engram,TE,fantasy_points,19,78,0,0,0,1,1,1
2020,00-0035592,Travis Fulgham,WR,fantasy_points,63,77.9,0,0,0,0,0,0
2020,00-0033288,George Kittle,TE,fantasy_points,20,77.1,0,0,0,1,1,1
2020,00-0034983,Hunter Renfrow,WR,fantasy_points,64,75.6,0,0,0,0,0,0
2020,00-0033943,Josh Reynolds,WR,fantasy_points,65,74.3,0,0,0,0,0,0
2020,00-0034972,Alexander Mattison,RB,fantasy_points,50,73.9,0,0,0,0,0,0
2020,00-0033280,Christian McCaffrey,RB,fantasy_points,51,73.4,0,0,0,0,0,0
2020,00-0027793,Antonio Brown,WR,fantasy_points,66,72.1,0,0,0,0,0,0
2020,00-0023436,Alex Smith,QB,fantasy_points,36,71.58,0,0,0,0,1,1
2020,00-0034414,Boston Scott,RB,fantasy_points,52,70.6,0,0,0,0,0,0
2020,00-0033567,Brian Hill,RB,fantasy_points,53,70.4,0,0,0,0,0,0
2020,00-0034351,Dallas Goedert,TE,fantasy_points,21,70.4,0,0,0,1,1,1
2020,00-0033466,Isaiah McKenzie,WR,fantasy_points,67,69.58,0,0,0,0,0,0
2020,00-0035298,Scott Miller,WR,fantasy_points,68,69.5,0,0,0,0,0,0
2020,00-0034676,James Washington,WR,fantasy_points,69,69.2,0,0,0,0,0,0
2020,00-0032054,Breshad Perriman,WR,fantasy_points,70,69.1,0,0,0,0,0,0
2020,00-0034765,Tre'Quan Smith,WR,fantasy_points,71,69.1,0,0,0,0,0,0
2020,00-0035414,Jalen Guyton,WR,fantasy_points,72,69.1,0,0,0,0,0,0
2020,00-0031045,Carlos Hyde,RB,fantasy_points,54,68.9,0,0,0,0,0,0
2020,00-0032972,Devontae Booker,RB,fantasy_points,55,68.7,0,0,0,0,0,0
2020,00-0034970,Irv Smith,TE,fantasy_points,22,68.5,0,0,0,1,1,1
2020,00-0034845,Sony Michel,RB,fantasy_points,56,68.3,0,0,0,0,0,0
2020,00-0035232,Dwayne Haskins,QB,fantasy_points,37,68.16,0,0,0,0,0,1
2020,00-0031868,Damiere Byrd,WR,fantasy_points,73,67.9,0,0,0,0,0,0
2020,00-0031062,James White,RB,fantasy_points,57,67.6,0,0,0,0,0,0
2020,00-0032392,Austin Hooper,TE,fantasy_points,23,67.5,0,0,0,1,1,1
2020,00-0034011,Dan Arnold,TE,fantasy_points,24,65.8,0,0,0,1,1,1
2020,00-0034799,Kalen Ballage,RB,fantasy_points,58,64.9,0,0,0,0,0,0
2020,00-0035217,Benny Snell,RB,fantasy_points,59,64.9,0,0,0,0,0,0
2020,00-0034521,Allen Lazard,WR,fantasy_points,74,64.8,0,0,0,0,0,0
2020,00-0031345,Jimmy Garoppolo,QB,fantasy_points,38,64.34,0,0,0,0,0,1
2020,00-0027942,A.J. Green,WR,fantasy_points,75,64.3,0,0,0,0,0,0
2020,00-0031235,Odell Beckham,WR,fantasy_points,76,63.82,0,0,0,0,0,0
2020,00-0031051,John Brown,WR,fantasy_points,77,63.8,0,0,0,0,0,0
2020,00-0032775,Demarcus Robinson,WR,fantasy_points,78,62.6,0,0,0,0,0,0
2020,00-0028002,Randall Cobb,WR,fantasy_points,79,62.1,0,0,0,0,0,0
2020,00-0030663,Willie Snead,WR,fantasy_points,80,61.2,0,0,0,0,0,0
2020,00-0030520,Mike Glennon,QB,fantasy_points,39,60.58,0,0,0,0,0,1
2020,00-0026035,Danny Amendola,WR,fantasy_points,81,60.4,0,0,0,0,0,0
2020,00-0034419,Braxton Berrios,WR,fantasy_points,82,60.3,0,0,0,0,0,0
2020,00-0036412,K.J. Hamler,WR,fantasy_points,83,60.1,0,0,0,0,0,0
2020,00-0034353,Anthony Miller,WR,fantasy_points,84,59.7,0,0,0,0,0,0
2020,00-0035457,Tyron Johnson,WR,fantasy_points,85,59.5,0,0,0,0,0,0
2020,00-0034109,Phillip Lindsay,RB,fantasy_points,60,59,0,0,0,0,0,0
2020,00-0036252,Michael Pittman,WR,fantasy_points,86,58.9,0,0,0,0,0,0
2020,00-0030496,Le'Veon Bell,RB,fantasy_points,61,58.6,0,0,0,0,0,0
2020,00-0036370,Joshua Kelley,RB,fantasy_points,62,58.2,0,0,0,0,0,0
2020,00-0036357,Henry Ruggs,WR,fantasy_points,87,58.1,0,0,0,0,0,0
2020,00-0036020,Salvon Ahmed,RB,fantasy_points,63,58,0,0,0,0,0,0
2020,00-0032128,Chris Conley,WR,fantasy_points,88,57.1,0,0,0,0,0,0
2020,00-0035350,Preston Williams,WR,fantasy_points,89,56.8,0,0,0,0,0,0
2020,00-0032257,Duke Johnson,RB,fantasy_points,64,56.4,0,0,0,0,0,0
2020,00-0036387,Jalen Reagor,WR,fantasy_points,90,56.2,0,0,0,0,0,0
2020,00-0034366,Keke Coutee,WR,fantasy_points,91,56,0,0,0,0,0,0
2020,00-0030710,Trey Burton,TE,fantasy_points,25,55.3,0,0,0,0,1,1
2020,00-0029738,Darren Fells,TE,fantasy_points,26,55.2,0,0,0,0,1,1
2020,00-0026158,Joe Flacco,QB,fantasy_points,40,54.76,0,0,0,0,0,1
2020,00-0033526,Samaje Perine,RB,fantasy_points,65,54.7,0,0,0,0,0,0
2020,00-0034104,Cam Sims,WR,fantasy_points,92,54.2,0,0,0,0,0,0
2020,00-0034349,Kerryon Johnson,RB,fantasy_points,66,52.8,0,0,0,0,0,0
2020,00-0033936,C.J. Beathard,QB,fantasy_points,41,52.28,0,0,0,0,0,1
2020,00-0033895,Gerald Everett,TE,fantasy_points,27,51.9,0,0,0,0,1,1
2020,00-0027891,Golden Tate,WR,fantasy_points,93,51.52,0,0,0,0,0,0
2020,00-0032791,Jakeem Grant,WR,fantasy_points,94,51.3,0,0,0,0,0,0
2020,00-0032741,Peyton Barber,RB,fantasy_points,67,51,0,0,0,0,0,0
2020,00-0035703,Miles Boykin,WR,fantasy_points,95,50.6,0,0,0,0,0,0
2020,00-0031325,Sammy Watkins,WR,fantasy_points,96,50.4,0,0,0,0,0,0
2020,00-0032434,Brandon Allen,QB,fantasy_points,42,49.7,0,0,0,0,0,1
2020,00-0033217,Mo Alie-Cox,TE,fantasy_points,28,49.4,0,0,0,0,1,1
2020,00-0034400,Jordan Wilkins,RB,fantasy_points,68,49.3,0,0,0,0,0,0
2020,00-0030578,Cordarrelle Patterson,RB,fantasy_points,69,48.4,0,0,0,0,0,0
2020,00-0035719,Deebo Samuel,WR,fantasy_points,97,47.7,0,0,0,0,0,0
2020,00-0035537,Ty Johnson,RB,fantasy_points,70,47.3,0,0,0,0,0,0
2020,00-0030472,Jordan Reed,TE,fantasy_points,29,47.1,0,0,0,0,1,1
2020,00-0036277,Quintez Cephus,WR,fantasy_points,98,46.9,0,0,0,0,0,0
2020,00-0022921,Larry Fitzgerald,WR,fantasy_points,99,46.9,0,0,0,0,0,0
2020,00-0027966,Mark Ingram,RB,fantasy_points,71,46.9,0,0,0,0,0,0
2020,00-0030549,Tyler Eifert,TE,fantasy_points,30,46.9,0,0,0,0,1,1
2020,00-0034364,Jordan Akins,TE,fantasy_points,31,46.7,0,0,0,0,1,1
2020,00-0031384,Richard Rodgers,TE,fantasy_points,32,46.5,0,0,0,0,1,1
2020,00-0034440,Justin Jackson,RB,fantasy_points,72,46.3,0,0,0,0,0,0
2020,00-0033932,Kenny Golladay,WR,fantasy_points,100,45.8,0,0,0,0,0,0
2020,00-0034286,Richie James,WR,fantasy_points,101,45.4,0,0,0,0,0,0
2020,00-0034577,Kyle Allen,QB,fantasy_points,43,45,0,0,0,0,0,1
2020,00-0033455,Anthony Firkser,TE,fantasy_points,33,44.7,0,0,0,0,1,1
2020,00-0036233,Donovan Peoples-Jones,WR,fantasy_points,102,44.4,0,0,0,0,0,0
2020,00-0032765,Michael Thomas,WR,fantasy_points,103,43.9,0,0,0,0,0,0
2020,00-0035689,Dawson Knox,TE,fantasy_points,34,42.8,0,0,0,0,1,1
2020,00-0034766,Christopher Herndon,TE,fantasy_points,35,42.7,0,0,0,0,1,1
2020,00-0033094,Marvin Hall,WR,fantasy_points,104,42.3,0,0,0,0,0,0
2020,00-0030061,Zach Ertz,TE,fantasy_points,36,41.5,0,0,0,0,1,1
2020,00-0036269,La'Mical Perine,RB,fantasy_points,73,41.5,0,0,0,0,0,0
2020,00-0036254,Collin Johnson,WR,fantasy_points,105,41.2,0,0,0,0,0,0
2020,00-0030181,Jack Doyle,TE,fantasy_points,37,41.1,0,0,0,0,0,1
2020,00-0033387,Jacob Hollister,TE,fantasy_points,38,40.9,0,0,0,0,0,1
2020,00-0035624,N'Keal Harry,WR,fantasy_points,106,40.9,0,0,0,0,0,0
2020,00-0034378,Ito Smith,RB,fantasy_points,74,40.3,0,0,0,0,0,0
2020,00-0028087,Dion Lewis,RB,fantasy_points,75,40.2,0,0,0,0,0,0
2020,00-0031273,Cameron Brate,TE,fantasy_points,39,40.2,0,0,0,0,0,1
2020,00-0036425,DeeJay Dallas,RB,fantasy_points,76,39.9,0,0,0,0,0,0
2020,00-0034370,DaeSean Hamilton,WR,fantasy_points,107,39.3,0,0,0,0,0,0
2020,00-0035631,Drew Sample,TE,fantasy_points,40,38.9,0,0,0,0,0,1
2020,00-0036265,A.J. Dillon,RB,fantasy_points,77,38.3,0,0,0,0,0,0
2020,00-0036232,Harrison Bryant,TE,fantasy_points,41,37.8,0,0,0,0,0,1
2020,00-0029141,Alfred Morris,RB,fantasy_points,78,37.7,0,0,0,0,0,0
2020,00-0036255,Denzel Mims,WR,fantasy_points,108,37.7,0,0,0,0,0,0
2020,00-0027981,Kyle Rudolph,TE,fantasy_points,42,37.4,0,0,0,0,0,1
2020,00-0034159,Will Dissly,TE,fantasy_points,43,37.1,0,0,0,0,0,1
2020,00-0034301,Darrel Williams,RB,fantasy_points,79,36.5,0,0,0,0,0,0
2020,00-0027150,Julian Edelman,WR,fantasy_points,109,35.22,0,0,0,0,0,0
2020,00-0032009,Adam Humphries,WR,fantasy_points,110,34.8,0,0,0,0,0,0
2020,00-0034418,Cedrick Wilson,WR,fantasy_points,111,34.62,0,0,0,0,0,0
2020,00-0034928,Steven Sims,WR,fantasy_points,112,34.3,0,0,0,0,0,0
2020,00-0036290,Cole Kmet,TE,fantasy_points,44,34,0,0,0,0,0,1
2020,00-0035329,Donald Parham,TE,fantasy_points,45,33.9,0,0,0,0,0,1
2020,00-0035527,Andy Isabella,WR,fantasy_points,113,33.8,0,0,0,0,0,0
2020,00-0035208,Olamide Zaccheaus,WR,fantasy_points,114,33.4,0,0,0,0,0,0
2020,00-0033885,David Njoku,TE,fantasy_points,46,33.3,0,0,0,0,0,1
2020,00-0036331,Devin Duvernay,WR,fantasy_points,115,33.1,0,0,0,0,0,0
2020,00-0033308,Matt Breida,RB,fantasy_points,80,33,0,0,0,0,0,0
2020,00-0033896,Adam Shaheen,TE,fantasy_points,47,33,0,0,0,0,0,1
2020,00-0034798,Durham Smythe,TE,fantasy_points,48,32.8,0,0,0,0,0,1
2020,00-0033025,Jalen Richard,RB,fantasy_points,81,32.1,0,0,0,0,0,0
2020,00-0034309,Chad Beebe,WR,fantasy_points,116,32.1,0,0,0,0,0,0
2020,00-0033955,Jeremy McNichols,RB,fantasy_points,82,31.9,0,0,0,0,0,0
2020,00-0026189,DeSean Jackson,WR,fantasy_points,117,30.8,0,0,0,0,0,0
2020,00-0034457,Josh Adams,RB,fantasy_points,83,30.6,0,0,0,0,0,0
2020,00-0034073,Ross Dwelley,TE,fantasy_points,49,30.5,0,0,0,0,0,0
2020,00-0032436,Jeff Driskel,QB,fantasy_points,44,30.08,0,0,0,0,0,1
2020,00-0025418,Greg Olsen,TE,fantasy_points,50,29.9,0,0,0,0,0,0
2020,00-0032214,Tyler Kroft,TE,fantasy_points,51,29.9,0,0,0,0,0,0
2020,00-0035215,Deonte Harty,WR,fantasy_points,118,29.7,0,0,0,0,0,0
2020,00-0032780,Jordan Howard,RB,fantasy_points,84,29.7,0,0,0,0,0,0
2020,00-0033840,Chad Hansen,WR,fantasy_points,119,29.6,0,0,0,0,0,0
2020,00-0031285,Devonta Freeman,RB,fantasy_points,85,29,0,0,0,0,0,0
2020,00-0036427,Tyler Johnson,WR,fantasy_points,120,28.9,0,0,0,0,0,0
2020,00-0024243,Marcedes Lewis,TE,fantasy_points,52,28.7,0,0,0,0,0,0
2020,00-0028411,Dontrelle Inman,WR,fantasy_points,121,28.3,0,0,0,0,0,0
2020,00-0033439,Pharaoh Brown,TE,fantasy_points,53,28.3,0,0,0,0,0,0
2020,00-0036312,Jake Luton,QB,fantasy_points,45,28.26,0,0,0,0,0,1
2020,00-0034297,Byron Pringle,WR,fantasy_points,122,28,0,0,0,0,0,0
2020,00-0036415,Van Jefferson,WR,fantasy_points,123,27.9,0,0,0,0,0,0
